,Comment,id,date,Pos,Neg,Neu
384,RR and then ? oya kae?,"
 @MatrixWebsite
 ",11 months ago,0.0,0.0,1.0
385,"Mr Rory, please you cannot with the outmost respect leave this channel","
 @behindthescene9166
 ",11 months ago,0.346,0.077,0.577
386,"God i hate the way they always think its important to introduce a woman by her showing up the man, like shes coming to do a better job. Men never do this, its just a respectful introduction and even some praise for the masters hard work. Whatever","
 @Gareth_Mayers
 ",11 months ago,0.284,0.091,0.625
387,Nice to see a female presenter & a bit of flirting lol. Fingers crossed she'll find herself on Top Gear soon ;-),"
 @TheWajio
 ",11 months ago,0.444,0.0,0.556
388,"I'm sorry but I'm a Rory fan I've to be brutally honest no offense to that new lady but the instant she started talking my eyes felt heavy, she has a nice voice no question but more to narrate novels or audio books than cars that what I felt a car presentator MUST have a zest of energy that you feel instantly when that the person speaks I sincerely hope we'll see Rory or I'll leave this channel","
 @lamineaim5562
 ",11 months ago,0.222,0.164,0.613
389,2:05 Marge Simpson activated,"
 @chrissy.v
 ",11 months ago,0.0,0.0,1.0
390,"If this lady takes over, autotrader will start losing the viewer.","
 @erangurung4622
 ",10 months ago,0.0,0.206,0.794
391,Who pushed her hairline that far? ,"
 @ucal9495
 ",11 months ago,0.0,0.0,1.0
392,"This review just lacked the usual depth we come here for. Felt like she just isnt that knowledgeable about cars. ""Its a little bit like driving a racing car"" no... I understand that she has to learn and gain experience but that just isn't the quality we're used to.","
 @thehondaboi
 ",11 months ago,0.117,0.0,0.883
393,is it fast,"
 @robkyle2008
 ",11 months ago,0.0,0.0,1.0
394,"She doesn't sound charming or passionate about the car, even though she was racing driver. That porsche looks so ugly & expensive, so why does she sounds like salesman? Please bring back Rory.","
 @christofdavid
 ",11 months ago,0.193,0.172,0.635
395,If Rory leaves I am deleting this channel.,"
 @preciousdaniel3266
 ",11 months ago,0.0,0.0,1.0
396,That's my car,"
 @jaydrree123
 ",11 months ago,0.0,0.0,1.0
397,"I enjoy Rorys' reviews. Alexandre was very good too. But PLEASE can we just leave it there. Two excellent reviewers, long may they continue, but stop with this box ticking. The only box either of them need to tick is... are they good at their jobs. The answer is yes. Black/female... nobody should care","
 @hambutty1
 ",5 months ago,0.346,0.056,0.598
398,nah this felt weird,"
 @alphreadbalisasa7468
 ",11 months ago,0.0,0.608,0.392
399,Rory  if you go I go....,"
 @aprilmosia4394
 ",11 months ago,0.0,0.0,1.0
400,"Very soon she will push Rory out then I will certainly unsubscribe, I hope Rory stays!","
 @MrRoyck10
 ",11 months ago,0.318,0.0,0.682
401,"Anyone else think ""Oh my Sakura is on the youtube?"".","
 @dodgywheelsandropeywiring5697
 ",11 months ago,0.0,0.0,1.0
402,Macan not Makan,"
 @zec1740
 ",11 months ago,0.0,0.0,1.0
403,She is beautiful great Voice,"
 @MrTleeboss
 ",11 months ago,0.727,0.0,0.273
404,Review  Macan  Rory only.,"
 @Dejan_23Unlimited
 ",11 months ago,0.0,0.0,1.0
405,I used to enjoy this channel but it’s all gimmicks now. A review of a new Porsche that never mentioned the amount of horsepower from its engine? Seriously?,"
 @gregorythomas4470
 ",11 months ago,0.089,0.075,0.836
406,Most entertaining way to lose your money fast,"
 @tldrinfographics5769
 ",11 months ago,0.268,0.227,0.504
407,I like her,"
 @rohithmathew567
 ",11 months ago,0.714,0.0,0.286
408,Sorry watched 7 mins bring Rory back no disrespect ,"
 @andyfowler2271
 ",11 months ago,0.0,0.558,0.442
409,SupercarBrunette... oupps,"
 @le_tiebreaker__9297
 ",11 months ago,0.0,0.0,1.0
410,What - only Apple car play?  On the top model Macan???  Why not Android as well??!  Put me right off.,"
 @edwinpeterhigginson8448
 ",10 months ago,0.243,0.0,0.757
411,"""Sporty thanks to alcantara"".
Ok","
 @adrianmilligan950
 ",11 months ago,0.63,0.0,0.37
412,It's BROWNNN ,"
 @haceneboukralfa5542
 ",11 months ago,0.0,0.0,1.0
413,"Nah, she loves herself too much. Please stick with Rory. No disrespect but she doesn’t cut it. Sorry.","
 @robertcunningham7028
 ",11 months ago,0.168,0.37,0.462
414,"Rory is leaving? Unsubscribed
AutoTrader off my favorite list ","
 @philipc239
 ",11 months ago,0.273,0.0,0.727
415,Nellie from The Office ,"
 @omkarshinde9939
 ",11 months ago,0.0,0.0,1.0
416,"This is a legit diversity hire. 

Wtf man. Rory is fine and amazing on his own.","
 @mojojojo911
 ",11 months ago,0.262,0.178,0.561
417,Rory is funnier,"
 @sandman79sg
 ",11 months ago,0.574,0.0,0.426
418,This channel dead if Rory leaves.,"
 @markshaz8691
 ",11 months ago,0.0,0.462,0.538
419,If Rory leaves I ubsub.,"
 @grahamstefaan
 ",11 months ago,0.0,0.0,1.0
420,"Her voice is as hot as she looks… woman, I will watch you talk all day.","
 @MrLanmx
 ",11 months ago,0.0,0.0,1.0
421,Roy your sooo mich better,"
 @lennertvanderborght4633
 ",11 months ago,0.42,0.0,0.58
422,It’s definitely brown ,"
 @colinbell9636
 ",11 months ago,0.574,0.0,0.426
423,But Do you realy need two watches?,"
 @Theachieverrko
 ",10 months ago,0.0,0.0,1.0
424,"I don't like her review, can we get Rory back?","
 @sampachisanga1465
 ",11 months ago,0.0,0.209,0.791
425,Matt and car wow is now very boring since Rory came on auto trader!,"
 @dano8012
 ",11 months ago,0.219,0.139,0.642
426,Rory better stay cause ama unsubscribe walahi ....I swear to God,"
 @felixwilliamwangokholuwunz633
 ",11 months ago,0.352,0.085,0.563
427,"Sorry... No Rory... I'm not watching or clicking the ""like"" button!","
 @mikadavies660
 ",11 months ago,0.0,0.199,0.801
428,Rory makes this channel. Sorry :/,"
 @kluthage421
 ",11 months ago,0.0,0.481,0.519
429,If Rory leaves I'm unsubscribing,"
 @midnite2740
 ",11 months ago,0.0,0.0,1.0
430,If she's reviewing cars on this channel be assured I won't watch any of the future videos and will unsubscribe.,"
 @boxingfights3025
 ",11 months ago,0.122,0.0,0.878
431,Nice girl ,"
 @bogdanobogeanu5758
 ",11 months ago,0.737,0.0,0.263
432,Can we stick with Rory...,"
 @supernova4life1
 ",11 months ago,0.0,0.0,1.0
433,At 2:24 seconds I ain’t watching further than this RORY YOU SHOULD HAVE DONE THIS BORING VIDEO MAN I ALWAYS WATCH YOUR VIDEOS TILL END DUDE,"
 @GeekyTechVlogs
 ",11 months ago,0.0,0.117,0.883
434,That colour though ,"
 @bryankershaw9344
 ",11 months ago,0.0,0.0,1.0
435,The updated front end is ugly. What a downgrade that is.,"
 @suppaman19
 ",11 months ago,0.0,0.268,0.732
436,"Fuck sake ️

No issue with her, but it's Rory I click for","
 @andigorani
 ",7 months ago,0.0,0.3,0.7
437,Roy don't go. She kind of sucks...,"
 @krystian101
 ",11 months ago,0.0,0.0,1.0
438,"Not sure, too much ""nice"" this ""nice"" , perhaps a bit more vocabulary is required.","
 @lorddrake2418
 ",11 months ago,0.0,0.141,0.859
439,Shut up  and take my money..,"
 @dumisanimaseko1417
 ",11 months ago,0.0,0.0,1.0
440,"Please, no! ","
 @pasharespect
 ",11 months ago,0.541,0.459,0.0
441,Rory who? ,"
 @gavinlawrence4127
 ",11 months ago,0.0,0.0,1.0
442,So what litre is it then where's the actual spec? It's a 6 cylinder engine and that's it. Too busy fighting over who is better man or woman blah,"
 @DJBLESSD
 ",11 months ago,0.094,0.127,0.779
443,Why is there a girl? I watch for the cars and Rory.,"
 @gideontladi
 ",11 months ago (edited),0.0,0.0,1.0
444,Nah keep Rory ,"
 @nigelsreactons
 ",11 months ago,0.0,0.412,0.588
445,Get rid of her please Bring back Rory.,"
 @markchelseabully2970
 ",11 months ago,0.247,0.0,0.753
446,What a lil farkdoll,"
 @lappo253
 ",11 months ago,0.0,0.0,1.0
447,That chicks hair is about to fall off her head.,"
 @f1k199
 ",11 months ago,0.0,0.0,1.0
448,Macan is a bad car to buy. Not a reliable car. Lot of problems. if you like to see a car in the shop all the time this is the best to buy. Very expensive to repair thought. The people who review never will know what the issues are.,"
 @theexpert1825
 ",4 months ago,0.122,0.113,0.765
449,prefer rory,"
 @pacomemoulton8950
 ",11 months ago,0.0,0.0,1.0
450,"Honestly not a massive fan. Review lacked detail and felt generic. General lack of depth and a basic, high level description didn’t tick any boxes for me personally","
 @leonstevens1024
 ",11 months ago,0.099,0.141,0.76
451,I wanted to like you but Rory is just better. This was way too cheesy,"
 @androjustforyou
 ",11 months ago,0.318,0.0,0.682
452,Never do this again I want to see Rory only,"
 @muhammadtimol7544
 ",11 months ago,0.14,0.0,0.86
453,"Sorry, Rory is the only reason I'm subscribed to AutoTrader. She's fine but unless I'm interested in the car, I'm only looking for entertainment. Sorry, AT.","
 @sooperman12
 ",11 months ago,0.268,0.081,0.651
454,"Who are you and why are you in Rory’s video?

Please let this be a one off…","
 @DavidHughes-my8mt
 ",11 months ago,0.133,0.0,0.867
455,BRO HER HAIR LINE WTF LOL,"
 @dazzell3851
 ",11 months ago,0.264,0.358,0.377
456,Rory stay please,"
 @olakunlearowosegbe2921
 ",11 months ago,0.535,0.0,0.465
457,What's her name intro please,"
 @tanakamlilo7027
 ",11 months ago,0.365,0.0,0.635
458,Why y’all comparing Rory to this lady? Let her have her moment and not compare both of them. Be open minded,"
 @aotrieu4234
 ",10 months ago,0.0,0.0,1.0
459,"Not really much of a review was it, saying it’s good, it’s fast, all pretty boring and uninspired for me.","
 @JMB1891
 ",11 months ago,0.25,0.094,0.656
460,"Nice digression, but Rory , Don't go, pleease don't go, don't go oo oh..........","
 @kingcecil7126
 ",11 months ago,0.137,0.0,0.863
461,"Not a hater, but she has to go. The fake excitement, the stupid 80s clothing and what's with that watch? Does bubble gum come out of it? A presenter has to have some lever of representativeness.","
 @kristapsrozenbahs4869
 ",11 months ago,0.132,0.202,0.666
462,Why would you promote speed when we can only do 70 miles limit on our roads? What are you guys trying to do…..remember 70 limit on the UK roads!,"
 @MrKm1066
 ",11 months ago,0.094,0.0,0.906
463,Damn her forehead is bigger than my countries GDP,"
 @lazyislander4605
 ",11 months ago,0.0,0.252,0.748
464,She is acting way too much.,"
 @RobertDybowicz
 ",11 months ago,0.0,0.0,1.0
465,this is kinda ugly but its a porche so. ya i guess,"
 @Lynkthebadman
 ",2 months ago,0.0,0.182,0.818
466,Is she Emily Blunt's sistah?,"
 @paulbradbury5792
 ",11 months ago,0.0,0.0,1.0
467,she did a worse job than Rory.,"
 @erik7634
 ",11 months ago (edited),0.0,0.383,0.617
468,p͓̽r͓̽o͓̽m͓̽o͓̽s͓̽m͓̽,"
 @tad1895
 ",11 months ago,0.0,0.0,1.0
469,Not a fan of the new host tbh,"
 @amirrezarezaie
 ",11 months ago,0.0,0.246,0.754
470,Hideous front,"
 @vika0194
 ",11 months ago,0.0,0.0,1.0
471,Overpriced AF,"
 @andresmattos7541
 ",11 months ago,0.0,0.0,1.0
472,Why ruin a good channel by adding someone that isn't really wanted?,"
 @bhayanumber1
 ",11 months ago,0.185,0.242,0.573
473,Me not like this new format >:(,"
 @AlexeiCaceres
 ",11 months ago,0.0,0.537,0.463
474,If Rory leaves I’m unsubscribing!,"
 @Clinton2739
 ",11 months ago,0.0,0.0,1.0
475,"Banter-based double acts reviewing the same car – very hard to get right, 98% are toe-curlingly awful. 
Everyday Driver and Throttle ‘Hoowse’ are exceptions. 
So, no, please stop it at once!
Why do you think Harris now does the proper TG car reviews solo? 
And the new presenter’s dialogue needs to be scanned by an editing tool for cheese and cliché removal, please. 
Peace & love x","
 @6th.replicant577
 ",11 months ago,0.167,0.122,0.711
476,"@0:55, better than you…. Naaar. Infact I turned it off","
 @Taylor-hw8kw
 ",11 months ago,0.266,0.0,0.734
477,Not a big fan of the new presenter,"
 @vanquishable7844
 ",11 months ago,0.0,0.246,0.754
478,"Hmm...no. Time to say goodbye to this channel. Shame. I discovered only a few months ago. At least, I still got carwow.","
 @chamamemestre
 ",11 months ago (edited),0.0,0.147,0.853
479,I’m ready to unsubscribe if this continues.,"
 @WLHJR88
 ",11 months ago,0.294,0.0,0.706
480,Who’s the richard?,"
 @steved2008
 ",11 months ago,0.0,0.0,1.0
481,BYE BYE Rory     Go off now & start your OWN channel like AutoAlex has           just make it BETTER            Thanks,"
 @mossyfeen
 ",11 months ago,0.376,0.0,0.624
482,What the hell do you mean incredible acceleration?! A Golf R can do 0-62 in 4.3 sec and it's way cheaper....One day the myth of Porsche will bust BIG time,"
 @KLm912
 ",11 months ago (edited),0.0,0.153,0.847
483,I can't stop looking at her hairline,"
 @moem2981
 ",11 months ago,0.274,0.0,0.726
484,"Well, I prefer Rory rather than this ""girl"" ...","
 @JuanMartinez-vk1zz
 ",11 months ago,0.231,0.0,0.769
485,Diversity..,"
 @jb894
 ",11 months ago,0.0,0.0,1.0
486,Just Roy no more,"
 @Blliaking
 ",11 months ago,0.0,0.423,0.577
487,"Boycott SUVs, promote estates","
 @abishek4300
 ",11 months ago,0.377,0.333,0.29
488,Is she the one who keeps on massaging you on your intro?,"
 @Obonye3rd
 ",11 months ago,0.0,0.0,1.0
489,No Rory! No Subscribe!!,"
 @Tanuz-rm1ss
 ",11 months ago,0.0,0.725,0.275
490,Uhm okay. I’ll unsubscribe as soon as you ditch Rory.,"
 @Njabuloseh
 ",11 months ago,0.174,0.0,0.826
491,"Ride is crap for an suv, seats uncomfortable and so are door armrests. Driver assistant tech is poor. That’s my 30 minutes in it. You people from Uk never tell the really story about a Porsche. She almost told the truth about the ride, but then said it was good in the comfort settings, which it is not.","
 @joepeluso3864
 ",8 months ago (edited),0.132,0.087,0.781
492,"Why! . Stop trying to be Diverse, just to tick a box. RR was fine on his own - UNSUBSCRIBED.","
 @370zbros2
 ",11 months ago,0.093,0.129,0.778
493,"This channel is famous thanks to rory. Why are you trying to copy topgear & Kellybluebook failure and add people

There is no passion In her review (facial expressions and emotion, sure, but not true passion). No meaning to her words. She's a tv presenter, yogi, coach, psychotherapist. An impressive career and life. 

BUT NOT a fit for car reviews

I hope you don't go down this road and ruin this channel.","
 @Car_Fanatic
 ",11 months ago (edited),0.185,0.166,0.649
494,"OMG it’s a woman, some of the comments here are pathetic","
 @fredtheted2259
 ",11 months ago,0.0,0.291,0.709
495,Yawn  crickets ,"
 @aaronreece145
 ",11 months ago,0.0,0.0,1.0
496,Rory leaves i’m unsubscribing,"
 @sanilvidhani4610
 ",11 months ago,0.0,0.0,1.0
497,If you leave the channel I am going to unsubscribe.,"
 @andriescorneliusnienaber2327
 ",11 months ago,0.0,0.13,0.87
498,"Nah, she isn’t as good as Rory","
 @damient2603
 ",11 months ago,0.312,0.151,0.538
499,Why are you wearing 2 watches,"
 @LuKiSCraft
 ",11 months ago,0.0,0.0,1.0
500,Rory please,"
 @maxdinnall7124
 ",9 months ago,0.697,0.0,0.303
501,Woman on steroids. Nah...,"
 @constantinnescu1564
 ",11 months ago,0.0,0.0,1.0
502,Rory who???,"
 @paulshort1027
 ",11 months ago,0.0,0.0,1.0
503,where is rory,"
 @mbondodaniel4247
 ",11 months ago,0.0,0.0,1.0
504,"Sorry, but she’s a lil cheesy. She doesn’t come across as genuine.","
 @namechecksout6300
 ",11 months ago,0.0,0.103,0.897
505,That forehead…,"
 @dronedad5784
 ",11 months ago,0.0,0.0,1.0
506,:(,"
 @realkewlmann
 ",11 months ago,0.0,1.0,0.0
507,Imaging producing videos as if you were speaking to children. Utterly bizarre review.,"
 @SouthpawThug
 ",11 months ago,0.0,0.178,0.822
508,Do you know someone ,"
 @vibin1428
 ",11 months ago,0.0,0.0,1.0
509,Rory. Wtf have you done. This girl is so annoying. Watched for 1 minute and turned it off. ,"
 @supershev1888
 ",11 months ago,0.0,0.327,0.673
510,Ooh dear. Starting with the tedious staged handover of the keys this review just gets more unwatchable by the minute. And how many times does she say ''nice'' this ''nice'' that ? There are other superlatives in the English language. Watching paint dry is more informative.,"
 @liampaulmcguinness
 ",11 months ago (edited),0.056,0.0,0.944
511,,"
 @aminur14
 ",3 months ago,0.0,0.0,0.0
512,Good video but what's the wrong with her forehead?,"
 @Mark__A
 ",11 months ago,0.149,0.317,0.534
513,Boring    .... already feel sleepy ,"
 @hunkshipu29
 ",11 months ago,0.0,0.365,0.635
514,why the female ?!!!,"
 @johnnnyutahq
 ",11 months ago,0.0,0.0,1.0
515,Meh.,"
 @davecrawley4634
 ",11 months ago,0.0,1.0,0.0
516,this wont add subscriber,"
 @bobbby3496
 ",11 months ago,0.0,0.0,1.0
517,Who is this annoying woman? She better not be replacing him.,"
 @aerotus888
 ",11 months ago,0.193,0.208,0.599
518,Typical middle aged woman's SUV,"
 @andresmattos7541
 ",11 months ago,0.0,0.0,1.0
519,"I've recently unsubscribed, to many high end vehicles that I'll never be able to afford. 
Plus with this channel still trying to prop-up the fossil fuel industry while they destroy the planet with their products, and propaganda.
I've had enough.
In the end it seems like a rip off anyway.
I remember when I used to pick-up the free auto-trader, and wheeler dealer magazines from the gas stations.
I liked those better.
Here all's you get is propaganda, and advertising.","
 @Copesthetic-Aesthetic
 ",11 months ago,0.131,0.085,0.784
520,The woman is offensive.,"
 @jackwood2328
 ",9 months ago,0.0,0.5,0.5
521,Another channel ruined by clueless woman presenter… why ? Bring back Rory,"
 @danjohnston6804
 ",10 months ago,0.0,0.384,0.616
522,And then they,"
 @sutats
 ",11 months ago,0.0,0.0,1.0
523,Lost 1 subscriber already,"
 @87lover
 ",11 months ago,0.0,0.535,0.465
524,"It's neither. It's horrible. Overpriced, cheap interior, 4 cylinder, doesn't handle very well. It's an embarrassment to brand of Porsche that used to be high end.","
 @porscheisbad7234
 ",11 months ago,0.096,0.166,0.739
525,Lost a subscriber awful review,"
 @nay5398
 ",11 months ago,0.0,0.726,0.274
526,Get rid of her. Awful,"
 @landofthenerd8137
 ",11 months ago,0.0,0.429,0.571
527,Second,"
 @daninjacobs6293
 ",11 months ago,0.0,0.0,1.0
528,What an awful intro.,"
 @mrc8333
 ",11 months ago,0.0,0.5,0.5
529,Toby,"
 @jayboss2556
 ",11 months ago,0.0,0.0,1.0
530,"I will stop watching if they get a female presenter, I'm not sexist but just no.","
 @BL423R
 ",11 months ago,0.0,0.268,0.732
531,This is a woman's car. No man should buy this vehicle.,"
 @justinharrison8987
 ",11 months ago,0.0,0.196,0.804
532,Cringe.,"
 @Darionn17
 ",11 months ago,0.0,0.0,1.0
533,Cringe.,"
 @ec2233
 ",11 months ago,0.0,0.0,1.0
534,How I hate this „women have to be in everything“-thing. Rory was great reviewing cars alone. Why bring someone else in? A woman of course. For the quote.,"
 @sedieflow1132
 ",11 months ago,0.125,0.174,0.701
535,ugly car,"
 @n33dw33d3333
 ",11 months ago,0.0,0.767,0.233
